step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
226,PAYMENT,8237.71,C370362716,21458.0,13220.29,M1905430213,0.0,0.0,0,0
15,CASH_OUT,49078.79,C1932257509,0.0,0.0,C2038994826,2.529381e+06,2.5784598e+06,0,0
226,CASH_OUT,394788.97,C529683703,46109.0,0.0,C1995685086,878562.2,1.2733511e+06,0,0
249,CASH_OUT,242711.92,C1265993421,81765.74,0.0,C1227928722,2.2444708e+06,2.4871825e+06,0,0
479,CASH_OUT,127659.98,C1423778903,0.0,0.0,C78672145,254728.92,382388.9,0,0
240,PAYMENT,8524.93,C39302950,4523.0,0.0,M134069270,0.0,0.0,0,0
226,CASH_OUT,418041.88,C1521968471,30330.0,0.0,C990282894,0.0,418041.88,0,0
531,TRANSFER,29637.03,C1722830841,29637.03,0.0,C394038835,0.0,0.0,1,0
396,CASH_IN,519426.7,C881037104,1.6722459e+07,1.7241886e+07,C1102456557,4.6630695e+06,4.1436428e+06,0,0
331,CASH_OUT,31307.38,C1408412522,493925.9,462618.53,C411806403,564593.5,595900.9,0,0
132,PAYMENT,20034.79,C1908281570,0.0,0.0,M1818727899,0.0,0.0,0,0
508,CASH_OUT,350233.1,C2139196557,350233.1,0.0,C1438967690,39341.87,389574.94,1,0
132,PAYMENT,8473.08,C134036179,0.0,0.0,M2083399793,0.0,0.0,0,0
254,CASH_IN,54694.05,C1366566542,2.4620092e+06,2.5167032e+06,C2014246530,57058.63,2364.58,0,0
669,TRANSFER,111033.79,C873843844,111033.79,0.0,C1541089599,0.0,0.0,1,0
396,CASH_IN,78447.02,C1915288693,98232.0,176679.02,C1647804423,0.0,0.0,0,0
610,TRANSFER,646676.44,C1136893398,646676.44,0.0,C850364228,0.0,0.0,1,0
133,CASH_IN,160620.39,C77896017,28295.0,188915.39,C1882872484,15256.11,0.0,0,0
163,CASH_OUT,39470.58,C2020860276,38907.0,0.0,C1462165366,0.0,39470.58,0,0
15,CASH_IN,65771.51,C794067058,30.0,65801.51,C1383273534,1.02308744e+06,1.2955248e+06,0,0
138,PAYMENT,1015.43,C1965186667,0.0,0.0,M666436118,0.0,0.0,0,0
133,CASH_IN,14599.65,C857059126,7.1939015e+06,7.2085015e+06,C304559087,1.5198518e+06,2.9508335e+06,0,0
18,CASH_OUT,73348.11,C1693458403,21509.0,0.0,C511164301,12179.0,85527.11,0,0
426,TRANSFER,1.9312866e+06,C1938184219,0.0,0.0,C888834438,4.96066e+06,6.891947e+06,0,0
19,CASH_IN,171387.84,C1503402475,5.696445e+06,5.867833e+06,C2019308874,5.2948595e+06,5.1234715e+06,0,0
311,PAYMENT,2981.95,C612627216,41003.0,38021.05,M724525068,0.0,0.0,0,0
693,TRANSFER,463891.3,C96489795,463891.3,0.0,C385716875,0.0,0.0,1,0
279,CASH_OUT,35311.27,C1569422485,25694.0,0.0,C1544924837,94707.58,130018.84,0,0
416,PAYMENT,12005.08,C1003659118,30251.0,18245.92,M2098844662,0.0,0.0,0,0
20,CASH_OUT,55796.99,C1843562461,0.0,0.0,C389378891,1.6945096e+06,1.7503066e+06,0,0
154,CASH_IN,353055.66,C532745611,105539.0,458594.66,C2116306450,60026.15,0.0,0,0
42,CASH_OUT,53555.9,C1157320458,69612.0,16056.1,C1778503230,143119.94,196675.84,0,0
371,CASH_IN,626057.3,C1627422507,3.4212202e+06,4.0472775e+06,C17997616,716181.2,90123.88,0,0
17,CASH_OUT,201414.95,C986013076,0.0,0.0,C1777850916,372216.38,205118.72,0,0
306,PAYMENT,5132.15,C1003882465,0.0,0.0,M1005456399,0.0,0.0,0,0
206,PAYMENT,8579.04,C1114324025,0.0,0.0,M1075016956,0.0,0.0,0,0
130,TRANSFER,3.1161712e+06,C478425013,61983.0,0.0,C1740931648,0.0,3.1161712e+06,0,0
489,TRANSFER,101081.12,C289774611,101081.12,0.0,C359505480,0.0,0.0,1,0
398,TRANSFER,1e+07,C1577486244,1.561818e+07,5.61818e+06,C6676578,0.0,0.0,1,0
183,CASH_OUT,290939.44,C673668910,84507.0,0.0,C1104215404,72909.92,363849.34,0,0
252,CASH_IN,253475.22,C1609111719,3.7803758e+06,4.033851e+06,C482844162,614029.4,360554.12,0,0
153,PAYMENT,16171.96,C828358565,0.0,0.0,M2066891876,0.0,0.0,0,0
154,PAYMENT,10054.61,C1839431752,189120.02,179065.4,M1855963872,0.0,0.0,0,0
400,PAYMENT,21557.86,C1166482946,0.0,0.0,M787998869,0.0,0.0,0,0
236,PAYMENT,22544.11,C605445495,711.0,0.0,M847868502,0.0,0.0,0,0
12,CASH_IN,477817.12,C1170773829,1.9967058e+06,2.474523e+06,C399194578,1.5018728e+06,867539.6,0,0
14,PAYMENT,1492.99,C2049617580,0.0,0.0,M1607846726,0.0,0.0,0,0
134,CASH_IN,83336.91,C1184111525,902772.0,986108.94,C1633321666,695459.3,612122.4,0,0
15,CASH_OUT,163173.89,C1546432541,0.0,0.0,C620481726,363749.16,526923.06,0,0
186,PAYMENT,4729.74,C1712218402,0.0,0.0,M747391340,0.0,0.0,0,0
354,CASH_OUT,368119.75,C636443670,31155.0,0.0,C1259608065,0.0,368119.75,0,0
275,CASH_IN,133288.52,C797679731,1.0233492e+06,1.1566378e+06,C1859109096,1.507442e+06,1.3741535e+06,0,0
229,PAYMENT,4753.3,C844883852,0.0,0.0,M991846453,0.0,0.0,0,0
521,CASH_OUT,98086.09,C939463498,98086.09,0.0,C2076838677,0.0,98086.09,1,0
252,CASH_OUT,339660.9,C73850170,0.0,0.0,C458812700,681285.2,1.02094606e+06,0,0
10,CASH_OUT,190347.1,C276944384,216331.98,25984.89,C300142229,564230.94,754578.0,0,0
236,CASH_OUT,11603.79,C30354939,0.0,0.0,C1838590235,293293.88,304897.7,0,0
204,CASH_OUT,103048.48,C627400797,6153.0,0.0,C1448712235,641868.56,744917.06,0,0
158,CASH_IN,60274.43,C459720742,3.9936788e+06,4.0539532e+06,C603426183,349457.34,289182.9,0,0
437,TRANSFER,207801.38,C654688690,207801.38,0.0,C1092203712,0.0,0.0,1,0
402,CASH_OUT,231701.95,C848694686,11196.0,0.0,C688053307,270806.1,502508.03,0,0
403,PAYMENT,18457.06,C105860292,0.0,0.0,M149477660,0.0,0.0,0,0
154,PAYMENT,24347.46,C926157613,0.0,0.0,M1540870588,0.0,0.0,0,0
166,PAYMENT,6224.72,C734198985,41803.0,35578.28,M977437178,0.0,0.0,0,0
324,TRANSFER,1.4591086e+07,C1437390065,0.0,0.0,C516049872,3.8753412e+07,5.3344496e+07,0,0
298,PAYMENT,16990.35,C1295425281,1036.81,0.0,M1720437464,0.0,0.0,0,0
524,CASH_IN,147056.06,C1827663900,157574.0,304630.06,C1761906628,753438.06,606382.0,0,0
403,PAYMENT,12702.83,C1370156910,594.0,0.0,M735447036,0.0,0.0,0,0
330,PAYMENT,9521.38,C513316345,796798.7,787277.25,M1302314533,0.0,0.0,0,0
11,CASH_OUT,493053.12,C160868643,23241.76,0.0,C1377774115,0.0,493053.12,0,0
43,CASH_OUT,64020.11,C640002028,34621.59,0.0,C1046025436,1.23734e+06,1.3013601e+06,0,0
675,CASH_OUT,1.0915899e+06,C9735820,1.0915899e+06,0.0,C158741308,375880.9,1.4674708e+06,1,0
259,CASH_IN,509921.22,C851979939,3.8394088e+06,4.34933e+06,C194588522,2.2354125e+06,1.7254912e+06,0,0
34,PAYMENT,10270.56,C1071413590,0.0,0.0,M517434676,0.0,0.0,0,0
326,PAYMENT,7450.95,C1388748277,69704.0,62253.05,M1972927633,0.0,0.0,0,0
235,CASH_OUT,262347.9,C1537462608,4551.0,0.0,C1538377237,20818.06,283165.97,0,0
18,CASH_OUT,41759.21,C2009310062,5572.0,0.0,C1291052452,6.7153265e+06,6.9720445e+06,0,0
402,CASH_IN,29591.83,C218422230,7.5447545e+06,7.5743465e+06,C1885555164,60197.28,30605.45,0,0
140,CASH_OUT,243104.3,C482041582,0.0,0.0,C1052288451,359183.44,602287.75,0,0
22,PAYMENT,8517.32,C174417468,12343.0,3825.68,M1611097824,0.0,0.0,0,0
328,PAYMENT,51993.73,C166064008,51333.0,0.0,M1343534408,0.0,0.0,0,0
273,TRANSFER,4.574247e+06,C1947336797,4.574247e+06,0.0,C418157803,0.0,0.0,1,0
208,PAYMENT,375.93,C290506032,20534.52,20158.59,M473200973,0.0,0.0,0,0
249,TRANSFER,33436.19,C1108980740,0.0,0.0,C600684545,68183.5,101619.69,0,0
332,PAYMENT,4044.79,C513135381,59787.0,55742.21,M1051679347,0.0,0.0,0,0
18,CASH_OUT,307739.2,C281912643,307739.2,0.0,C1264205758,25326.0,838246.44,1,0
307,CASH_OUT,194334.8,C1666911473,21576.0,0.0,C781476874,77871.12,272205.9,0,0
203,CASH_OUT,304182.4,C1553718016,2128.42,0.0,C1283155668,1.3878394e+06,1.6920218e+06,0,0
297,CASH_OUT,57466.42,C1927883034,57466.42,0.0,C451356274,1.0012588e+06,1.0587252e+06,1,0
202,CASH_IN,182372.9,C633924286,31866.0,214238.9,C108939840,29829.04,0.0,0,0
617,PAYMENT,22731.95,C1652935285,24307.0,1575.05,M1987747933,0.0,0.0,0,0
234,CASH_IN,69564.1,C1595675504,329274.34,398838.44,C1423254234,1.2225295e+06,1.1529654e+06,0,0
11,CASH_OUT,510374.56,C1899817028,0.0,0.0,C1335050193,1.8811455e+06,2.5321855e+06,0,0
332,CASH_OUT,83021.75,C320833567,235943.0,152921.25,C379625055,38868.67,121890.42,0,0
307,PAYMENT,14356.34,C1963465220,14415.0,58.66,M1327465436,0.0,0.0,0,0
13,CASH_OUT,12764.84,C1308643394,0.0,0.0,C1579497902,119552.57,132317.42,0,0
9,CASH_OUT,13378.32,C253712553,0.0,0.0,C1769562038,273921.94,468479.12,0,0
278,DEBIT,4255.08,C488741547,1312.0,0.0,C1275523472,69141.52,73396.61,0,0
378,PAYMENT,305.04,C377894520,48638.77,48333.73,M1841589886,0.0,0.0,0,0
468,TRANSFER,1.455382e+06,C1459301109,1.455382e+06,0.0,C1248513597,0.0,0.0,1,0
372,PAYMENT,12521.45,C868278189,5214.0,0.0,M1748986369,0.0,0.0,0,0
378,CASH_OUT,68342.8,C1654473311,51719.0,0.0,C1856515353,637737.06,565812.3,0,0
379,CASH_OUT,76231.15,C393996897,8156.0,0.0,C861111717,0.0,76231.15,0,0
234,CASH_IN,126244.67,C2044595610,6.070595e+06,6.1968395e+06,C141410250,5.116866e+06,4.990621e+06,0,0
402,CASH_IN,83255.81,C166001121,106220.0,189475.81,C808132341,182127.61,98871.8,0,0
251,CASH_OUT,67879.72,C637862359,30966.0,0.0,C343088414,3.5460818e+06,3.6139612e+06,0,0
46,CASH_OUT,15724.16,C639035437,10892.0,0.0,C1185042928,2.4282895e+06,2.4440138e+06,0,0
186,CASH_OUT,61601.32,C1524739942,412.0,0.0,C490237257,0.0,61601.32,0,0
34,CASH_IN,250983.19,C2128118964,8.170744e+06,8.421727e+06,C150244250,1.685234e+06,1.4342508e+06,0,0
383,TRANSFER,113921.02,C1921639115,113921.02,0.0,C2051766253,0.0,0.0,1,0
249,CASH_OUT,336202.9,C569776151,0.0,0.0,C2092751843,1.5000065e+06,1.8362095e+06,0,0
220,TRANSFER,1.1791621e+06,C347805386,1.1791621e+06,0.0,C1668428176,0.0,0.0,1,0
40,TRANSFER,695436.9,C1740571289,11448.68,0.0,C761579356,1.1393004e+06,1.8347372e+06,0,0
450,TRANSFER,9.228514e+06,C920327149,9.228514e+06,0.0,C118210084,0.0,0.0,1,0
330,TRANSFER,61756.82,C1415217064,61756.82,0.0,C2101562170,0.0,0.0,1,0
608,CASH_OUT,277048.47,C1001765380,277048.47,0.0,C1602457625,0.0,277048.47,1,0
219,CASH_OUT,248242.31,C120655142,248242.31,0.0,C670432443,8007.84,256250.16,1,0
259,CASH_IN,201408.34,C453244341,1.7658128e+06,1.967221e+06,C951935532,1.5734105e+07,1.5532696e+07,0,0
14,CASH_OUT,10545.63,C82422778,104563.0,94017.37,C1823661697,0.0,10545.63,0,0
135,CASH_OUT,401972.12,C1774974307,13987.0,0.0,C1438557681,380597.22,782569.3,0,0
374,CASH_OUT,180762.48,C1953064316,0.0,0.0,C763591132,792041.2,972803.6,0,0
373,TRANSFER,261262.66,C299064903,0.0,0.0,C1438959464,1.416168e+06,1.6774306e+06,0,0
712,TRANSFER,344886.44,C333316191,344886.44,0.0,C320679459,0.0,0.0,1,0
206,CASH_OUT,218111.67,C1754831917,158106.0,0.0,C1250783533,391127.66,609239.3,0,0
280,CASH_OUT,50045.93,C342341431,0.0,0.0,C798950349,2.5242292e+06,2.5742752e+06,0,0
348,CASH_IN,111972.61,C1258278752,31419.0,143391.61,C1968932370,33362.72,0.0,0,0
19,PAYMENT,4469.76,C518646700,0.0,0.0,M158744501,0.0,0.0,0,0
12,CASH_OUT,321966.88,C556108031,11977.0,0.0,C40013162,1.2710445e+06,1.4320482e+06,0,0
359,CASH_OUT,137083.84,C1811840272,0.0,0.0,C906880624,598606.3,735690.2,0,0
279,PAYMENT,2648.24,C41842822,2218.72,0.0,M1813954719,0.0,0.0,0,0
278,CASH_OUT,127095.89,C1081458276,20454.0,0.0,C2086455329,242800.12,369896.03,0,0
22,PAYMENT,12033.08,C1628837853,41025.87,28992.79,M2010364595,0.0,0.0,0,0
400,CASH_OUT,384597.94,C1858989738,0.0,0.0,C203760761,1.989512e+06,2.37411e+06,0,0
253,CASH_OUT,413824.72,C94700051,12024.0,0.0,C262339649,0.0,413824.72,0,0
206,PAYMENT,28472.08,C607404425,213042.31,184570.23,M130681635,0.0,0.0,0,0
238,CASH_OUT,12480.6,C1094731610,0.0,0.0,C1360574838,2.9739768e+06,2.9864572e+06,0,0
209,CASH_OUT,122892.04,C2032099092,0.0,0.0,C2053812034,677611.6,800503.7,0,0
355,PAYMENT,5115.73,C1769250695,0.0,0.0,M1682670612,0.0,0.0,0,0
312,CASH_OUT,220659.69,C1528510311,0.0,0.0,C1010068445,1.6913189e+06,1.9119785e+06,0,0
326,PAYMENT,1754.9,C1612272842,65297.0,63542.1,M1111869394,0.0,0.0,0,0
351,TRANSFER,35131.86,C1857303224,0.0,0.0,C1563117222,75830.75,110962.61,0,0
390,CASH_OUT,964544.4,C1623372481,964544.4,0.0,C1813204212,0.0,964544.4,1,0
233,CASH_OUT,55267.16,C689269037,113819.96,58552.8,C1611161188,134768.8,190035.95,0,0
201,PAYMENT,14928.83,C1006857702,7001.0,0.0,M273996668,0.0,0.0,0,0
400,CASH_OUT,2044.96,C1794448119,26475.0,24430.04,C198660421,147053.75,149098.7,0,0
178,CASH_OUT,101504.98,C619636214,51446.0,0.0,C1476284597,553907.75,655412.75,0,0
673,TRANSFER,145067.23,C779070878,145067.23,0.0,C286939302,0.0,0.0,1,0
204,TRANSFER,415181.44,C1158880453,0.0,0.0,C503258654,3.5202898e+06,3.9354712e+06,0,0
187,PAYMENT,17106.82,C2067498255,6953.0,0.0,M976434725,0.0,0.0,0,0
17,CASH_IN,185967.89,C1238396228,2.570662e+06,2.75663e+06,C1929531778,1.138769e+06,952801.06,0,0
566,CASH_OUT,245178.44,C1381999113,52153.0,0.0,C1731156760,0.0,245178.44,0,0
330,PAYMENT,14791.87,C888286862,0.0,0.0,M869589711,0.0,0.0,0,0
346,CASH_IN,51866.11,C1331809471,20698.0,72564.11,C1588602274,116416.28,64550.17,0,0
17,PAYMENT,16946.76,C36838034,48208.07,31261.31,M731581953,0.0,0.0,0,0
164,CASH_OUT,309998.3,C1101967941,0.0,0.0,C1390791447,2.3721578e+06,2.682156e+06,0,0
345,PAYMENT,79.85,C1642173625,65008.0,64928.15,M703823237,0.0,0.0,0,0
252,CASH_OUT,76200.04,C225711699,76200.04,0.0,C1787012776,0.0,76200.04,1,0
187,PAYMENT,4360.35,C1934391757,153897.77,149537.44,M1659094923,0.0,0.0,0,0
21,TRANSFER,90288.03,C1021395657,0.0,0.0,C599893207,7.0360155e+06,7.1263035e+06,0,0
323,CASH_OUT,45119.18,C1288408822,0.0,0.0,C1295265927,111927.4,157046.58,0,0
164,TRANSFER,87134.97,C1287637464,0.0,0.0,C1383836066,219976.17,307111.12,0,0
19,CASH_OUT,273646.06,C28080839,22607.0,0.0,C1675148615,48076.09,0.0,0,0
260,PAYMENT,17755.41,C1913482098,0.0,0.0,M533565320,0.0,0.0,0,0
155,PAYMENT,10590.05,C604575914,13217.0,2626.95,M667705636,0.0,0.0,0,0
132,CASH_IN,342683.06,C648233556,198559.0,541242.06,C1919950404,70324.34,0.0,0,0
270,CASH_OUT,1.998328e+06,C1609371351,1.998328e+06,0.0,C617888697,400903.94,2.399232e+06,1,0
20,CASH_OUT,194380.92,C1208646938,226.0,0.0,C1158496438,213803.88,408184.8,0,0
132,PAYMENT,43625.79,C850060148,0.0,0.0,M740530375,0.0,0.0,0,0
13,TRANSFER,4.0226675e+06,C735463888,4.0226675e+06,0.0,C1548348754,0.0,0.0,1,0
181,TRANSFER,1.7391342e+06,C5193932,11538.0,0.0,C1581958385,344038.84,2.083173e+06,0,0
228,TRANSFER,421753.3,C1050720538,0.0,0.0,C1867793283,2.208413e+06,2.6301662e+06,0,0
231,CASH_IN,116860.52,C1494629698,4.385733e+06,4.5025935e+06,C226351819,2.2103452e+06,2.0934846e+06,0,0
654,TRANSFER,668595.94,C2116089782,668595.94,0.0,C1859562706,0.0,0.0,1,0
371,PAYMENT,14523.63,C214641239,0.0,0.0,M1052974870,0.0,0.0,0,0
157,CASH_OUT,103607.43,C1545527832,12750.54,0.0,C1511546645,2.0617854e+06,2.1653928e+06,0,0
284,CASH_OUT,22982.32,C481436046,0.0,0.0,C1570480348,47780.77,70763.09,0,0
140,CASH_OUT,1621.76,C1503551890,31331.0,29709.24,C575153613,0.0,1621.76,0,0
35,CASH_OUT,54681.66,C783052361,107272.0,52590.34,C1087669393,142968.1,197649.75,0,0
305,CASH_IN,223736.4,C1633766985,7.728074e+06,7.95181e+06,C2137328938,2.18689e+06,1.9631536e+06,0,0
164,PAYMENT,9837.53,C227515139,52435.0,42597.47,M2088347395,0.0,0.0,0,0
163,CASH_OUT,219220.31,C280731101,11295.0,0.0,C1126731950,0.0,219220.31,0,0
601,PAYMENT,21346.88,C668500965,17990.39,0.0,M898300148,0.0,0.0,0,0
403,CASH_OUT,182502.7,C689830985,0.0,0.0,C1970517993,579428.44,761931.1,0,0
257,PAYMENT,22903.92,C472556090,309024.6,286120.66,M1121919248,0.0,0.0,0,0
287,PAYMENT,10316.45,C1687394968,0.0,0.0,M1991660896,0.0,0.0,0,0
206,PAYMENT,9786.11,C799581856,0.0,0.0,M1596549711,0.0,0.0,0,0
239,CASH_OUT,206299.94,C1099896435,0.0,0.0,C291283390,316253.3,522553.25,0,0
185,CASH_OUT,436012.2,C2056370005,51508.0,0.0,C1275133556,2624.48,319474.1,0,0
139,CASH_OUT,144637.12,C171747557,2041.0,0.0,C1202037195,445489.47,417239.66,0,0
17,CASH_OUT,241011.17,C1808947923,0.0,0.0,C292209730,446998.56,688009.75,0,0
184,CASH_IN,257047.28,C126903653,6.135537e+06,6.392584e+06,C512684853,1.665216e+06,1.4081688e+06,0,0
154,PAYMENT,6925.84,C1865745110,2052.0,0.0,M78679325,0.0,0.0,0,0
372,CASH_OUT,213543.3,C449964780,0.0,0.0,C1497144160,1.2005312e+06,1.4140746e+06,0,0
283,CASH_IN,147203.05,C806772451,1.0825638e+07,1.0972842e+07,C1651290339,298926.6,151723.55,0,0
300,CASH_OUT,320764.38,C1128284784,0.0,0.0,C1221089985,326518.94,647283.3,0,0
495,TRANSFER,987470.2,C1055011986,987470.2,0.0,C182489820,0.0,0.0,1,0
201,CASH_OUT,322890.12,C2130985786,8674.0,0.0,C209205517,0.0,322890.12,0,0
399,CASH_IN,508996.84,C1429651027,31549.0,540545.8,C1609712708,1.0941518e+06,585154.9,0,0
142,CASH_IN,267773.4,C2045443241,6.930552e+06,7.1983255e+06,C1415815450,306524.12,38750.69,0,0
328,CASH_OUT,227224.48,C480918032,0.0,0.0,C704005596,621120.25,848344.75,0,0
163,CASH_OUT,249438.38,C697533070,495.0,0.0,C498739573,240105.86,489544.25,0,0
234,PAYMENT,22920.09,C735474618,0.0,0.0,M1397006981,0.0,0.0,0,0
582,TRANSFER,181543.89,C879600285,181543.89,0.0,C1125433623,0.0,0.0,1,0
309,CASH_OUT,86225.56,C1926045395,0.0,0.0,C1129635883,135005.88,221231.44,0,0
336,CASH_IN,121939.29,C1749375626,2.3109218e+06,2.4328612e+06,C1743221699,3.66074e+06,3.5388008e+06,0,0
191,PAYMENT,3152.04,C16306815,103356.0,100203.96,M686738927,0.0,0.0,0,0
212,PAYMENT,374.39,C1371661358,0.0,0.0,M1252519932,0.0,0.0,0,0
325,CASH_OUT,30846.84,C1162806660,30846.84,0.0,C1165026794,851418.2,882265.0,1,0
639,CASH_OUT,49199.2,C929319226,49199.2,0.0,C1153867548,0.0,49199.2,1,0
14,CASH_IN,4430.27,C1315788388,14551.0,18981.27,C681102128,0.0,0.0,0,0
370,TRANSFER,848628.2,C559007643,0.0,0.0,C609025034,1.2138738e+06,2.0625019e+06,0,0
135,CASH_IN,114617.78,C1865861339,0.0,114617.78,C1781059427,3.3035162e+06,3.1888985e+06,0,0
155,CASH_IN,91494.11,C914180077,5.6345085e+06,5.7260025e+06,C1739102320,195659.97,104165.86,0,0
381,PAYMENT,26580.81,C1754357838,0.0,0.0,M1126709202,0.0,0.0,0,0
399,CASH_OUT,224880.12,C162547376,422941.0,198060.89,C1339188037,480780.56,705660.7,0,0
179,CASH_IN,19135.12,C996653277,2.6210215e+06,2.6401565e+06,C1318723717,454998.8,111987.02,0,0
141,CASH_IN,307011.75,C636659687,2.424904e+06,2.7319158e+06,C1675928509,5.602133e+06,5.295121e+06,0,0
281,CASH_IN,66509.41,C1465645401,9.493833e+06,9.560343e+06,C1049186080,366008.38,299498.94,0,0
37,CASH_IN,379262.72,C1822675823,51649.0,430911.72,C1379808822,178886.0,0.0,0,0
38,CASH_OUT,36290.95,C324695731,52990.0,16699.05,C456683047,179601.45,215892.39,0,0
40,CASH_IN,185146.53,C104179602,2.3605978e+06,2.5457445e+06,C1994013307,1.3183641e+06,2.0645675e+06,0,0
625,CASH_OUT,3.0209745e+06,C1499479163,3.0209745e+06,0.0,C1579821297,943032.2,3.9640068e+06,1,0
370,PAYMENT,11041.42,C1356875825,0.0,0.0,M2049787671,0.0,0.0,0,0
213,CASH_IN,80277.13,C1839352949,5.389815e+06,5.4700925e+06,C1747448346,1.2048245e+06,1.1245472e+06,0,0
37,CASH_IN,120148.54,C42268920,2.5082772e+06,2.6284258e+06,C2126068963,4.772119e+06,4.6519705e+06,0,0
252,CASH_OUT,15037.95,C190839147,0.0,0.0,C1978875757,238066.44,253104.38,0,0
648,TRANSFER,468638.03,C313989858,468638.03,0.0,C969680632,0.0,0.0,1,0
542,CASH_OUT,5.1663935e+06,C1354111086,5.1663935e+06,0.0,C1655452584,0.0,5.1663935e+06,1,0
209,CASH_OUT,14853.84,C1880733653,294.0,0.0,C1655506242,0.0,14853.84,0,0
330,CASH_OUT,344503.28,C1086679231,10696.0,0.0,C1848481163,1.6427078e+06,1.987211e+06,0,0
44,CASH_OUT,48121.26,C1367623816,0.0,0.0,C674456358,2.3897058e+06,2.437827e+06,0,0
405,CASH_OUT,210086.6,C112832944,0.0,0.0,C253040947,1.8322881e+06,2.0423748e+06,0,0
231,PAYMENT,3568.17,C1222513534,301629.0,298060.84,M264366151,0.0,0.0,0,0
137,CASH_IN,394046.75,C2145283133,152274.0,546320.75,C36719419,0.0,0.0,0,0
262,PAYMENT,2787.25,C1608379632,4392.0,1604.75,M939833003,0.0,0.0,0,0
257,PAYMENT,16782.57,C607386546,31313.0,14530.43,M2037781941,0.0,0.0,0,0
380,PAYMENT,13792.75,C852800478,1824.0,0.0,M919221640,0.0,0.0,0,0
163,CASH_OUT,55731.18,C676382712,0.0,0.0,C367941450,770353.06,826084.25,0,0
161,CASH_OUT,314424.44,C1293202732,180.0,0.0,C750103548,12313.0,0.0,0,0
398,TRANSFER,489944.94,C8083838,489944.94,0.0,C896700136,0.0,0.0,1,0
544,TRANSFER,1.7622029e+06,C292483643,91886.0,0.0,C1639938882,0.0,1.7622029e+06,0,0
42,CASH_OUT,102705.5,C1139879835,3121.0,0.0,C129905704,517813.7,620519.2,0,0
403,CASH_IN,233622.25,C143742528,509.0,234131.25,C1702247118,201265.02,0.0,0,0
43,CASH_IN,238522.03,C796863045,2.2306976e+07,2.2545498e+07,C580129492,742875.56,504353.56,0,0
205,CASH_OUT,320991.1,C1677745462,0.0,0.0,C1334639239,2.2984008e+06,2.6193918e+06,0,0
236,TRANSFER,93352.47,C1381635279,0.0,0.0,C1186316329,3.98047e+06,4.0738225e+06,0,0
41,CASH_IN,357910.62,C79464430,30499.0,388409.62,C1043378345,720479.75,362569.1,0,0
138,CASH_IN,81229.49,C1913577135,102631.0,183860.48,C1766334834,220835.95,139606.45,0,0
302,PAYMENT,10546.66,C2141847933,61415.0,50868.34,M489475880,0.0,0.0,0,0
321,PAYMENT,180.04,C51715786,21007.0,20826.96,M321244343,0.0,0.0,0,0
355,CASH_OUT,137875.98,C695736236,0.0,0.0,C1241126129,770600.5,1.0234606e+06,0,0
325,PAYMENT,15595.86,C1928401837,74175.0,58579.14,M287381821,0.0,0.0,0,0
322,CASH_IN,34740.92,C893986417,177294.0,212034.92,C740696759,0.0,0.0,0,0
355,TRANSFER,2.0018931e+06,C1488341226,5372.0,0.0,C1398499018,43278.07,2.0451711e+06,0,0
302,PAYMENT,42874.37,C1038106552,0.0,0.0,M1543400177,0.0,0.0,0,0
20,CASH_IN,402332.84,C1328981089,4.741634e+06,5.1439665e+06,C550910335,2.8409322e+06,2.4385995e+06,0,0
163,PAYMENT,14211.14,C1497649114,7007.0,0.0,M1908441902,0.0,0.0,0,0
408,TRANSFER,444542.28,C626524295,42038.0,0.0,C1466984503,2794.9,447337.16,0,0
422,CASH_OUT,2.8979078e+06,C35276012,2.8979078e+06,0.0,C824786916,351034.56,3.2489425e+06,1,0
99,CASH_OUT,4.5894415e+06,C397365515,4.5894415e+06,0.0,C877334652,394239.03,4.9836805e+06,1,0
225,CASH_OUT,139355.5,C1499936440,0.0,0.0,C26334874,1.6605085e+07,1.674444e+07,0,0
397,CASH_OUT,271412.03,C1958035702,5744.75,0.0,C1971939189,470622.44,742034.5,0,0
595,PAYMENT,2456.24,C1373619852,16509.0,14052.76,M136381596,0.0,0.0,0,0
17,CASH_IN,53719.31,C486634208,0.0,53719.31,C1410260016,808536.4,1.0840691e+06,0,0
584,TRANSFER,777448.0,C86523774,777448.0,0.0,C262188325,0.0,0.0,1,0
306,CASH_OUT,181277.66,C1013535993,0.0,0.0,C1633454093,7.142448e+06,7.323726e+06,0,0
158,PAYMENT,10429.21,C490561442,113865.19,103435.98,M2057283580,0.0,0.0,0,0
211,CASH_IN,10166.59,C1018897549,9.473865e+06,9.484032e+06,C1257547047,2.2456962e+06,2.2355298e+06,0,0
352,CASH_OUT,50900.4,C811875604,0.0,0.0,C1411369981,633671.4,684571.75,0,0
210,CASH_OUT,182090.05,C1226030675,90372.0,0.0,C336448376,0.0,182090.05,0,0
235,PAYMENT,22298.82,C145871025,26908.0,4609.18,M344888558,0.0,0.0,0,0
283,CASH_OUT,14161.88,C783243014,309044.0,294882.12,C1279882941,2.9787658e+06,2.9929278e+06,0,0
237,PAYMENT,593.08,C1589972327,0.0,0.0,M4091706,0.0,0.0,0,0
372,CASH_IN,10872.87,C1964667592,5.7933155e+06,5.804188e+06,C1786382065,74182.08,63309.22,0,0
